,HostName,PSN,type,redshifts, ,Nobs,targetids,SNra,SNdec,template status,max_ks,filters_used,notes,other_SNe,ra,dec,gallat,gallong,Avschaflly,morphology,reference,host_velocity,host_vel_err,host_vel_corr,host_vel_corr_err, , ,ref, , ,ref, , ,ref, , ,ref, , , ,
ASASSN-17em, , , , , , , ,17:03:11.76,61:27:26.06, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2017ckq,ESO437-G056, ,Ia,0.01,ATLAS17dfo_Gaia17bhb, , ,10:44:25.38,-32:12:32.80, ,skip, , , ,10h44m24.4301s,-32d12m35.2008s,273.902797,23.405244,0.202,SB(rs)bc,1992ApJS...81..413M,2966,10,2985,26, , , , , , , , , , , , , , , ,test
ASASSN-17ea, , ,Ia,0.014, , , ,12:42:50.77,-30:24:43.65, ,skip, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2017cjb,NGC4779, ,II,0.0094, , , ,12:53:50.45 ,+09:42:17.70, , , , , ,12h53m50.8358s,9d42m36.2376s,304.914605,72.57252,0.059,SB(rs)bc;HII Sbrst,2008AJ....136..713K,2831,1,3337,31, , , , , , , , , , , , , , , ,test
SN2017cfd,IC511, ,Ia,0.012085,PS17ceu_Gaia17avm, , ,08:40:49.15,73:29:15.14, ,skip, , , ,8h40m50.4499s,73d29m12.0012s,140.576316,33.600605,0.059,S0/a:,1999PASP..111..438F,3623,49,3888,51, , , , , , , , , , , , , , , ,test
SN2017cbr,CGCG098-015, ,Ia,0.0173,PS17bwe, , ,11:58:46.83,+15:43:09.40, ,skip, , , ,11h58m47.1s,15d42m58.6116s,253.296388,73.279541,0.149,SABab(r),2006SDSS5.C...0000:,5178,25,5746,42, , , , , , , , , , , , , , , ,test
SN2017azw, , ,Ia,0.02,ASASSN-17cs, , ,04:22:49.71,-82:04:09.69, ,skip, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2017cbv,NGC5643, ,Ia-99aa,0.003999,DLT17u,10+, ,14:32:34.42 ,-44:08:02.74,done, ,0x0379,early_grism,SN2013aa,14h32m40.7436s,-44d10m27.8616s,321.4428064,15.0282448,0.452,SAB(rs)c Sy2,2004AJ....128...16K,1199,2,1051,21, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
SN2017cak,anon, , , ,ATLAS17bkt, , ,15:19:18.87        ,+28:13:44.47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2017czw, , , , ,PS17cft, , ,14:14:32.15        ,-03:33:19.65, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2017bzc,NGC7552, ,Ia,0.005365, ,10, ,23:16:14.69,-42:34:10.90, ,skip, , , ,23h16m10.7592s,-42d35m05.0712s,348.144769,-65.235868,0.038,(R')SB(s)ab;HIILINER,2006HIPAS.C...0000:,1608,5,1640,12, , , , , , , , , , , , , , , ,test
#SN2017bgt,2MASXJ16110570+0234002, ,AGN,0.064,ASASSN-17cv, , ,16:11:05.52        ,+02:34:02.14, , , , , ,16h11m05.689s,2d34m00.3108s,14.584607,36.365897,0.208,None,NOTE:,None,None,None,None, , , , , , , , , , , , , , , ,test
SN2017bkc,2MASXJ17503055-0148023, ,Ia,0.017,ASASSN-17cz, , ,17:50:29.97,-01:48:09.07, ,skip, , , ,17h50m30.57s,-1d48m02.4984s,24.224061,12.672861,1.115,with *,1998PASJ...50...47R,None,None,None,None, , , , , , , , , , , , , , , ,test
SN2017bgu, , ,Ib,0.008,ATLAS17bem,6, ,16:55:59.47,+42:33:36.01, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
#AT2017bgt, , ,AGN, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2017bcc, , ,SLSN-II,0.148,PS17bgn,11, ,11:31:52.99,+29:59:45.13,done,2,all6,nuclear_transient_AGN?, , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2017aut, , ,Ia,0.017,ASASSN-17cm, , ,05:47:42.41,-79:12:51.44, ,skip, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2017awz, , ,Ia-91T-like,0.022,ATLAS17bas, , ,11:07:35.49 ,+22:51:04.57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2017awk, , ,Ia,0.018056,ASASSN-17co, , ,18:09:20.87,18:17:56.29, ,skip, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2017atv, , ,Ia,0.0185, , , ,03:23:59.47,37:45:30.65, ,skip, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2017ati, , ,IIb,0.016,Gaia17aiq, , ,09:49:56.70 ,+67:10:59.56, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2017ahn,NGC3318, ,II,0.009255,DLT17h, , ,10:37:17.45,-41:37:05.27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2017yv,ESO 375-G018, ,Ia,0.015584,ASASSN-17bu, , ,10:23:40.40,-35:49:30.76, ,skip, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2017it, , , , ,Gaia17aci, , ,06:10:37.14        ,-34:08:27.74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2017lf,NGC1233, ,Ia ,0.0146, , , ,03:12:33.60        ,+39:19:15.30, , , , , ,3h12m33.1099s,39d19m08.1012s,150.608178,-15.851762,0.409,Sb,1998A&amp;AS..130..333T;,4389,7,4314,18, , , , , , , , , , , , , , , ,test
SN2017jl, , ,Ia,0.016,ATLAS17air, , ,00:57:31.90 ,+30:11:06.83, ,skip, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2017ln,2MASXJ11383367+2523532, ,Ia	,0.025,ASASSN-17at, , ,11:38:33.78 ,+25:23:46.86, , , , , ,11h38m33.7176s,25d23m53.1528s,214.867185,73.584989,0.075, ,2007SDSS6.C...0000:,7602,31,8108,41, , , , , , , , , , , , , , , ,test
SN2017hm,MCG-02-30-003, ,Ia,0.021,ASASSN-17aj, , ,11:33:10.58 ,-10:13:18.41, ,skip, , , ,11h33m10.5701s,-10d13m43.8996s,273.363251,48.098808,0.113,SABb: sp,1998AJ....116....1D,6378,32,6974,57, , , , , , , , , , , , , , , ,test
SN2017jd, , ,Ia,0.007,PS17hj, , ,23:34:36.47 ,-04:32:04.32, ,skip, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2017bc,MCG-01-32-001, , Ia        ,0.027,ASASSN-17af, , ,12:19:50.81 ,-06:51:19.66, , , , , ,12h19m51.1699s,-6d51m22.3992s,289.116696,55.166055,0.102,SB(s)bc: HII,20096dF...C...0000J,8056,45,8671,64, , , , , , , , , , , , , , , ,test
SN2016jbu,NGC2242, ,imposter?,0.00489,Gaia16cfr, , ,07:36:25.96        ,-69:32:55.25, , , , , ,6h34m07.2444s,44d46m37.2612s,170.313729,15.871615,0.355, ,1992NED11.R......1N,None,None,None,None, , , , , , , , , , , , , , , ,test
SN2016jag,MCG-01-39-005, , , , , , ,15:23:19.79        ,-04:09:19.50, , , , , ,15h23m20.13s,-4d09m05.7996s,358.358801,41.813904,0.3,SB(r)ab pec: HII,2005AJ....130.1037C,2009,6,2384,22, , , , , , , , , , , , , , , ,test
SN2016iyz,IC 2151, ,II,0.0104,kait-16ca, , ,05:52:37.43 ,-17:47:13.02, , , , , ,5h52m36.4301s,-17d47m14.2008s,222.886455,-20.759763,0.195,(R':)SB(s)c,1992ApJS...81..413M,3111,10,3127,19, , , , , , , , , , , , , , , ,test
SN2016iyd, , , II,0.034,ASASSN-16oy, , ,07:37:09.76 ,-52:19:04.19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016iuh, , ,Ia-91bg-like,0.013696,Gaia16cbd, , ,12:19:31.44,+49:49:04.26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016itd, , ,Ia,0.0175,Gaia16caa, , ,14:18:47.74,+24:56:27.02, ,skip, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016ito, , ,Ia,0.0199,ASASSN-16oq, , ,12:31:09.00,-35:55:49.76, ,skip, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016iog,GALEXASC J100418.99+432525.7, ,II, ,ASASSN-16ns, , ,10:04:18.59,+43:25:29.14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016ipf, , ,Ia,0.021,ATLAS16dyo, , ,08:07:13.15 ,+05:40:59.69, ,skip, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016igr, , ,Ia,0.018,PS16fdp, , ,01:03:26.69,-04:52:39.43, ,skip, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016ija,NGC1532, ,II,0.003468,DLT16am, , ,4:12:08,-32:51:10.93,done, , ,reddened,SN2016iae,4h12m04.3301s,-32d52m27.1992s,233.168504,-46.584021,0.041,SB(s)b pec sp,2006HIPAS.C...0000:,1040,5,953,12, , , , , , , , , , , , , , , ,test
SN2016iet, , , , ,Gaia16bvd_PS17brq, , ,12:32:33,+27:07:15.49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016ieq,APMUKS(BJ) B211942.51-120949.1, ,IIn,0.066,Gaia16buy, , ,21:22:25,-11:56:54.82, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016iae,NGC1532, ,Ic,0.003468,ATLAS16dvr , , ,04:12:05.53,-32:51:44.75, , , , ,SN2016ija,4h12m04.3301s,-32d52m27.1992s,233.168504,-46.584021,0.041,SB(s)b pec sp,2006HIPAS.C...0000:,1040,5,953,12, , , , , , , , , , , , , , , ,test
SN2016hvl, , ,Ia-91T,0.013,ATLAS16dtf, , ,06:44:02.16,12:23:47.84, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016hsc,Anon, ,Ia,0.006,OGLE16dha_Gaia16bql, , ,06:32:25.14,-71:34:03.79, ,skip, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016hnk,SDSShost, ,Ia-91bg,0.016,ATLAS16dpc, , ,02:13:16.63 ,-07:39:40.80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016hli, , ,Ia,0.017,ATLAS16dod, , ,03:43:38.45,+46:09:32.77, ,skip, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016hpw, , ,Ia,0.02,ATLAS16dqf, , ,21:09:07.88,-18:06:14.21, ,skip, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016huh,ESO563-G035, ,Ia,0.018556,ASASSN-16mv, , ,08:57:05.14,-20:02:06.14, ,skip, ,start of ASASSN-volume limited survey, ,8h57m06.4212s,-20d01m57.4248s,246.307756,16.239591,0.466,S0-a: HII,20096dF...C...0000J,5563,45,5887,57, , , , , , , , , , , , , , , ,test
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016gxp, , ,Ia-pec,0.018, , , ,00:14:34.65,+48:15:08.10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016hrv,UGC4461, ,II,0.0166, , , ,08:33:22.04,52:31:51.40, , ,hardwarewindow, , ,8h33m22.6783s,52d31m56.0928s,166.021148,36.502761,0.1,Sbc,1993A&amp;AS..102...57B;,4993,4,5227,11, , , , , , , , , , , , , , , ,test
SN2016hht,IC0607, ,Ia,0.019,ASASSN-16lx, , ,10:24:05.32,+16:44:27.67,done,7, , , ,10h24m08.58s,16d44m30.8004s,222.151986,54.4466,0.113,SB(rs)bc,1999PASP..111..438F,5575,9,6015,30, , , , , , , , , , , , , , , ,test
SN2016hgm, , ,II,0.008, ,5, ,01:22:11.73,+00:57:07.78, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016gsb,ESO555-G029 , ,Ia,0.0097,ASASSN-16kz,7, ,06:04:28.14 ,-20:20:24.94,needs,2.4, ,grism, ,6h04m27.4601s,-20d21m13.5s,226.558887,-19.174683,0.183,Sc,1998A&amp;AS..130..333T;,2893,6,2919,19, , , , , , , , , , , , , , , ,test
SN2016gkg,NGC613, ,II,0.00494,ATLAS16cvu, , ,01:34:14.40 ,-29:26:24.2,done, , , , ,1h34m18.1699s,-29d25m06.0996s,229.076728,-80.292468,0.052,SB(rs)bc;HII Sy,2004AJ....128...16K,1481,5,1437,10, , , , , , , , , , , , , , , ,test
OGLE16dmu,Anon, ,SLSN-I,0.426, ,6, ,04:48:26.34,-62:20:10.6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016gfy,NGC2276, ,II,0.008,iPTF16gdw,9, ,07:26:43.67 ,+85:45:51.70,done,2, , , ,7h27m14.3599s,85d45m16.4016s,127.669983,27.709215,0.268,SAB(rs)c,2008MNRAS.388..500E,2416,2,2711,16, , , , , , , , , , , , , , , ,test
SN2016gfr,PGC1693718, ,Ia,0.014, ,8, ,18:19:35.57 ,+23:47:09.20,needs,3, ,grism, , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016frp,GALEXASCJ002132.53-055728.4, , Ib-pec,0.027,PTSS-16mvz, , ,00:21:32.54 ,-05:57:24.29, , , , , ,0h21m32.5044s,-5d57m29.412s,103.026308,-67.667142,0.094,None,NOTE:,None,None,None,None, , , , , , , , , , , , , , , ,test
SN2016fff,UGCA430, ,Ia,0.01144,ASASSN-16jf,4, ,22:36:59.14,-25:13:55.63,needs,4, ,grism, , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016fej,NGC6942, ,Ia,0.010914,ASASSN-16jc, , ,20:40:39.87 ,-54:18:36.24,done, , , , ,20h40m37.8499s,-54d18m11.0016s,343.7298,-37.479337,0.127,(R'_2)SB(rs)a,1991ApJS...75..935d,3272,26,3479,34, , , , , , , , , , , , , , , ,test
GAIA16awf, , ,Ia,0.036, , , ,03:07:53.5 ,-69:01:47.20,done, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016ezh, , ,TDE,0.08,PS16dtm, , ,01:58:04.74 ,-00:52:21.74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016enk,UGC09857, ,IIP,0.0078,ASASSN-16hy, , ,15:26:29.54,+41:44:03.85,done, , , , ,15h26m31.3699s,41d43m30.6984s,67.911286,55.221178,0.068,IBm,1992ApJS...81....5S,2338,5,2902,22, , , , , , , , , , , , , , , ,test
SN2016eja,2MASXJ22253147+3859010, ,Ia,0.04,ASASSN-16hr, , ,22:25:31.76,+38:59:03.50,done, , , , ,22h25m31.5466s,38d59m02.1156s,94.2548,-15.629192,0.329,None,NOTE:,None,None,None,None, , , , , , , , , , , , , , , ,test
SN2016ewr,UGC11214, , , , , , ,18:22:38.07 ,+12:26:17.66,done, , , , ,18h22m53.2601s,12d25m45.8004s,40.934509,11.896042,0.623,Scd:,1998A&amp;AS..130..333T;,2669,4,3145,19, , , , , , , , , , , , , , , ,test
SN2016euj,ESO 479-G007, ,Ia,0.017,ASASSN-16ip,9,34680_93187,02:27:21.70,-23:55:45.30,done,2.5, , , ,2h27m21.8299s,-23d55m43.7016s,209.876195,-68.158679,0.053,S0:,1998AJ....116....1D,5099,30,4984,32, , , , , , , , , , , , , , , ,test
SN2016eoa,NGC83, ,Ia,0.020771,Gaia16bay, , ,00:21:23.10 ,+22:26:08.30,done, , , , ,0h21m22.3999s,22d26m00.9996s,113.863118,-39.9081,0.185,E,2004ApJ...607..202M,6227,26,6109,34, , , , , , , , , , , , , , , ,test
SN2016els, , ,SLSN-I,0.217,PS16dnq, , ,20:30:13.92,-10:57:01.81, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016ekt,GALEXASC J215327.92-342420.8, ,Ia,0.017,ASASSN-16hw,1, ,21:53:27.88 ,-34:24:20.95,done, , , , ,21h53m27.9689s,-34d24m21.6036s,10.854272,-51.393485,0.068,None,NOTE:,None,None,None,None, , , , , , , , , , , , , , , ,test
SN2016ekg,PGC67803, ,Ia,0.017, ,12,34658,22:00:03.60 ,-30:11:07.00,done,8, ,grism, ,22h00m02.4s,-30d11m01.2012s,17.843905,-52.492998,0.06,Sb,20032dF...C...0000C,5126,64,5272,66, , , , , , , , , , , , , , , ,test
SN2016eiy,ESO509-IG064, ,Ia,0.008663,ASASSN-16hp, , ,13:34:38.64,-23:40:53.15,GI13, , ,grism, ,13h34m39.1932s,-23d40m46.5132s,315.537562,38.132103,0.339,Sab Sy2,2007A&amp;A...465...71T;,2597,10,2450,27, , , , , , , , , , , , , , , ,test
SN2016daj,MCG+03-06-031, ,Ia,0.032,ASASSN-16hh, , ,02:04:37.409   ,+21:35:09.81,done, , , , ,2h04m36.4999s,21d35m30.4008s,144.721027,-38.164377,0.34,None,NOTE:,None,None,None,None, , , , , , , , , , , , , , , ,test
SN2016cvk,ESO344-G021, ,IIn,0.010783,ASASSN-16jt, , ,22:19:49.390 ,-40:40:03.20, , , ,grism/rebrightening, ,22h19m49.23s,-40d39m59.7996s,359.549107,-56.078034,0.034,Sab:,2006HIPAS.C...0000:,3233,9,3366,19, , , , , , , , , , , , , , , ,test
SN2016cqj,CGCG382-005, ,II,0.022, , ,34587,23:56:13.74 ,-00:32:28.44,done, , , , ,23h56m13.4746s,-0d32m26.5632s,94.155402,-60.290588,0.086,HII,2003SDSS1.C...0000:,6660,19,6555,26, , , , , , , , , , , , , , , ,test
#SN2016cpd, , , , ,PS16cow, , ,15:54:12.32 ,+14:36:23.10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016cok,M66, ,IIP,0.002425,ASASSN-16fq,12, ,11:20:19.10,+12:58:56.01,done, , , , ,11h20m14.9642s,12d59m29.5368s,241.9607728,64.4184756,0.09,SAB(s)b;LINER Sy2,1991RC3.9.C...0000d,727,3,477,13, , , , , , , , , , , , , , , ,test
SN2016coj,NGC4125, ,Ia,0.004483, ,1+, ,12:08:06.80	,+65:10:38.24,done, , , , ,12h08m06.0199s,65d10m26.9004s,130.189707,51.339155,0.051,E6 pec LINER,1991RC3.9.C...0000d,1356,19,1818,27, , , , , , , , , , , , , , , ,test
SN2016coi,UGC11868, ,Ic-BL,0.003646,ASASSN-16fp,49,34565_93195,21:59:04.14 ,+18:11:10.5,done, , , , ,21h59m04.6901s,18d10m38.7984s,75.396959,-28.376096,0.229,SB(s)m,1993AJ....105.1271G,1093,5,1318,18, , , , , , , , , , , , , , , ,test
#AT2016cny, , ,cv, ,ASASSN-16fm, , ,20:22:50.125 ,+22:42:09.66,done, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016cnx,2MASXJ10065350-1543022, ,Ia,0.029444,ASASSN-16fl,5,34562,10:06:54.45,-15:43:00.67,done,2,223f, , ,10h06m53.4641s,-15d43m02.7552s,255.005896,31.44652,0.155, ,20096dF...C...0000J,8827,31,9264,50, , , , , , , , , , , , , , , ,test
iPTF16auf,MRK685, ,Ia,0.015, ,12,34557,14:31:09.26 ,+27:14:09.8,GI13,3,223f,grism, ,14h31m08.8853s,27d14m12.282s,38.973478,67.862369,0.041,Sc+ HII,1991RC3.9.C...0000d,4464,9,5083,29, , , , , , , , , , , , , , , ,test
iPTF16eh, , ,SLSN-I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
Gaia16apd, , ,SLSN-I,0.102, ,18, ,12:02:51.71,+44:15:27.4,done,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016ccj,anon, ,Ia-SC,0.041,ASASSN-16ex,11,34542,17:10:23.919 ,+26:23:47.89,done,4,223f, , , , ,48.21523,32.882041,0.091, ,me,12291,123,12291,123, , , , , , , , , , , , , , , ,test
SN2016dxv, , ,Ia,0.02,Gaia16alq,6,34524,18:12:29.40 ,+31:16:47.30,done,3,20e1,redshift_uncertain, , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016bmd,GALEXASC J072024.60+325058.8, ,IIb, ,ASASSN-16ek,10, ,07:20:24.30,+32:51:01.20, ,2, , , ,7h20m24.6012s,32d50m58.884s,185.397965,19.974956,0.158,None,NOTE:,None,None,None,None, , , , , , , , , , , , , , , ,test
# ASASSN-16do is a cv, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016blz,SDSSJ154029.29+005437.4, ,II,0.012,ASASSN-16eh, , ,15:40:29.23,+00:54:36.36,done, , , , ,15h40m29.2997s,0d54m37.4076s,7.256016,41.744972,0.276, ,2003SDSS1.C...0000:,3517,17,4100,34, , , , , , , , , , , , , , , ,test
SN2016blk,APMUKS(BJ)B032028.93-441621.0, ,Iapec,0.02997,ASASSN-16dx,11,34477,03:22:12.72,-44:05:39.48,done,3,223f, , ,3h22m12.6794s,-44d05m41.0388s,252.289665,-55.393742,0.035,None,NOTE:,None,None,None,None, , , , , , , , , , , , , , , ,test
Gaia16alf,2MASXJ16401616+2246580, ,Ia,0.094, ,1,34498,16:40:16.20,+22:46:58.30,GI13,1,all, , ,16h40m16.1779s,22d46m58.296s,41.512608,38.387692,0.144, ,2005SDSS4.C...0000:,28281,46,28720,49, , , , , , , , , , , , , , , ,test
SN2016bln,NGC5221, ,Ia-91T/99aa,0.0235,iPTF16abc, , ,13:34:45.492 ,+13:51:14.30,done, , , , ,13h34m55.9001s,13d49m57s,342.453814,73.271743,0.079,Sb:,1995AJ....109..874B,6979,8,7625,36, , , , , , , , , , , , , , , ,test
SNinPGC054958,PGC054958, ,Ia,0.032916,MASTEROTJ152333.04+092125.6, , ,15:23:33.04,+09:21:25.6,done, , , , ,15h23m35.2474s,9d20m46.1436s,13.890857,49.970112,0.087,E,1999MNRAS.305..259W,9868,22,10509,37, , , , , , , , , , , , , , , ,test
SN2016blc,GALEXASCJ104848.62-201544.1, ,Ia,0.012,ASASSN-16dn, , ,10:48:49.44,-20:15:49.07,done, , , , ,10h48m48.6278s,-20d15m44.1288s,267.656438,34.077102,0.103,None,NOTE:,None,None,None,None, , , , , , , , , , , , , , , ,test
SN2016bau,NGC3631, ,Ib,0.003856, , , ,11:20:59.02	,+53:10:25.60,done, , , , ,11h21m02.8742s,53d10m10.4484s,149.530796,59.039247,0.044,SA(s)c,1988ApJS...67....1T,1156,1,1621,22, , , , , , , , , , , , , , , ,test
SN2016bfv,IC2150, ,II,0.0104,ATLAS16ahv,11,34450,05:51:18.05 ,-38:18:53.2,GI13,2.5,223f, , ,5h51m18.5599s,-38d19m13.6992s,244.141739,-27.634742,0.128,SB(r:)bc:,1998A&amp;AS..130..333T;,3119,5,3147,23, , , , , , , , , , , , , , , ,test
SN2016bfu,IC2150, ,Ia-91bg,0.0104,ATLAS16ahx,11,34450,05:51:15.50 ,-38:19:01.6,done,2.5,223f, , ,5h51m18.5599s,-38d19m13.6992s,244.141739,-27.634742,0.128,SB(r:)bc:,1998A&amp;AS..130..333T;,3119,5,3147,23, , , , , , , , , , , , , , , ,test
SN2016asf,KUG0647+311, ,Ia,0.021,ATLAS16aep_ASASSN-16cs,11,34407,06:50:36.74 ,+31:06:44.7,done,2.5,223f, , ,6h50m36.9252s,31d07m00.6168s,184.612986,13.468601,0.356,None,NOTE:,None,None,None,None, , , , , , , , , , , , , , , ,test
SN2016aqt,PGC4384817, ,Ia-SC,0.05, ,10,34405,13:45:50.75 ,+26:47:47.4, ,3,223f, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016aqf,NGC2101, ,II,0.004016,ASASSN-16cc,11,34388,05:46:23.91,-52:05:18.86,done,3,223f, , ,5h46m24.1699s,-52d05m18.7008s,259.529844,-30.854254,0.147,IB(s)m pec,1989ESOLV.C...0000L,1204,2,1085,17, , , , , , , , , , , , , , , ,test
SN2016ard,anon, ,SLSN-I,0.2025,PS16aqv,16,34410,14:10:44.56,-10:09:35.42, ,5,all, , ,14:10:44.56,-10:09:35.42, , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016arc,NGC1272, ,Ia ,0.012725,ASASSN-16ci,3, ,03:19:21.27,+41:29:24.86,done,4,223f, , ,3h19m21.2899s,41d29m26.3004s,150.515844,-13.324906,0.432,E+,2000MNRAS.313..469S,3815,8,3770,18, , , , , , , , , , , , , , , ,test
SN2016aps, , ,SLSN-II?,0.265,PS16aqy, , ,10:19:02.17 ,+74:42:24.67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
#SN2016ajn, , ,CV or nova, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016ajf,NGC1278,PSN,Ia-91bg,0.0203, ,13,34380,03:19:54.47	,+41:33:53.50,done,3,223f, , ,03h19m54.1s,41d33m48s,150.562558,-13.207723,0.451,E pec:,2000MNRAS.313..469S,6090,8,5982,20, , , , , , , , , , , , , , , ,test
SN2016adj,NGC5128,PSN,Ib,0.001825, ,4,34314,13:25:24.11	,-43:00:57.50,done,10,all,heavily reddened, ,13h25m27.6s,-43d01m09s,309.5158743,19.4173247,0.315,S0 pec;Sy2     BLLAC,1978PASP...90..237G,547,5,312,16, , , , , ,yes, , ,yes, , , , , , ,test
SN2016aiy,ESO323-G084, ,IIn,0.01,ASASSN-16bw,12,34393,13:08:25.40	,-41:58:50.30,done,2,223f, , ,13h08m26.0s,-41d58m36s,306.30932,20.78368,0.355,S, , , , , , , , , , , , , , , , , , , , ,test
SN2016aix,LCRSB014209.4-420839, ,Ia-91T,0.029,ASASSN-16bv,5,34401,01:44:16.90,-41:53:37.10,done,2.5,223f, , ,01h44m17.0s,-41d53m36s,270.117772,-71.703349,0.043, , , , , , , , , , , , , , , , , , , , , ,test
SN2016adi,NGC5292, ,Ia,0.015, ,7,34340,13:47:43.11,-30:55:57.02,done,3,223f, , ,13h47m40.1s,-30d56m22s,316.909719,30.401461,30.401461,R')SA(rs)ab  LINER?,1998A&AS..130..333T,4466,5,5077,51, , , , , , , , , , , , , , , ,test
SN2016aj,anon,PSN,SLSN-I,0.485,PS16op,1,34278,12:59:00.84 ,-26:07:40.56, ,4,223f, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2016X,UGC08041,PSN,IIP,0.004408,ASASSN-16at,20,34284,12:55:15.61,+00:05:59.35,GI13,3,223f, , ,12h55m12.6s,00d07m00s,305.008032,62.973188,0.061,SB(s)d         HII,2005MNRAS.361...34D,1321,5,1870,45, , , , , , , , , , , , , , , ,test
SN2016L,UGCA397,PSN,IIP,0.009297,ASASSN-16al,4,34271,15:00:27.47,-13:33:09.00,done,3,223f, , ,15h00m24.3s,-13d33m07s,344.564739,38.678395,0.276,SB(s)m:,2005MNRAS.361...34D,2787,6,3091,22, , , , , , , , , , , , , , , ,test
SN2016P,NGC5374,PSN,Ic-BL,0.0146, ,20,34286,13:57:31.10,+06:05:51.00,GI13,2.5,223f, , ,13h57m29.6s,06d05m49s,342.654112,63.75106,0.074,SB(r)bc?,2003A&A...412...57P, ,7,5021,37, , , , , , , , , , , , , , , ,test
SN2016G,NGC1171,PSN,Ic-BL,0.009, ,1,34262,03:03:57.74,+43:24:03.50, ,3,223f, , ,03h03m59.0s,43d23m54s,147.007755,-13.191345,0.431,Scd:,1991RC3.9.C...0000d,2742,6,2747,12, , , , , , , , , , , , , , , ,test
SN2016F,KUG0136+335,PSN,Ia,0.016138,ASASSN-16ad,9,34263,01:39:32.03,+33:49:36.05,done,3,223f, , ,01h39m31.1s,33d49m28s,134.230932,-27.990181,0.134,Spiral,1993AJ....105.1251W,4838,10,4733,23, , , , , , , , , , , , , , , ,test
