SN2015bp,NGC 5839,,Ia-91bg,0.004069,SNhunt281,13,31.77,0.3,SBF,SBF_Tully_etal_2001,31.14513667,0.890418771,,,,13,,,,31.77,0.3,SBF_Tully_etal_2001,,,,,,,,,,,,,test
SN2007af,NGC 5584,,Ia,0.005464,,56,31.773,0.047,Cepheid,Cepheids_Riess_etal_2016,31.784907,0.702440995,,,,36,31.773,0.047,Cepheids_Riess_etal_2016,,,ref,,,ref,,,,,,,,,ref,test
SN2013dk,NGC 4038,PSNJ12015272-1852183,Ic,0.005477,,12,31.79020328,0.701994175,HF,,31.79020328,0.701994175,,,,0,,,Cepheids,,,ref,,,ref,,,,,,,,,ref,test
SN2014cx,NGC 337,PSNJ00594783-0734186,II,0.00549,ASASSN-14gm,17,31.79548667,0.69978356,HF,,31.79548667,0.69978356,,,,10,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2017drh,NGC 6384,,Ia,0.005554,DLT17aw,2,31.82040871,0.693753105,HF,,31.82040871,0.693753105,,,,,,,,,,,,,,,,,,,,,,,test
SN2006jc,UGC 4904,,Ibn,0.00557,,58,31.82691987,0.692294017,HF,Nakana_etal_2006,31.82691987,0.692294017,,,,20,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2020aboh,NGC 2799,,,,,,31.83081722,0.691365099,HF,,31.83081722,0.691365099,,,,,,,,,,,,,,,,,,,,,,,
SN2007C,NGC 4981,,Ib,0.005604,,3,31.83988393,0.689212148,HF,,31.83988393,0.689212148,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2017igf,NGC 3901,, Ia,,,,31.84762537,0.689350338,HF,,31.84762537,0.689350338,,,,,,,,,,,,,,,,,,,,,,,
SN2011hs,IC 5267,PSNJ22571177-4323048,IIb,0.00571,,7,31.88085632,0.679622505,HF,,31.88085632,0.679622505,,,,1,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2007od,UGC 12846,,II,0.005784,,12,31.90858298,0.673217986,HF,Inserra_etal_2012,31.90858298,0.673217986,,,,10,,,ref,,,A10,,,ref,,,,,,,,,ref,test
SN2012ht,NGC 3447,PSNJ10532275+1646349,Ia,0.003559,,34,31.91,0.0435,Cepheid,Cepheids_Riess_etal_2016,30.85415961,0.999471071,,,,19,31.91,0.0435,Cepheids_Riess_etal_2016,,,ref,,,ref,,,,,,,,,ref,test
SN2018is,NGC 5054,,II,0.005811,,4,31.91857827,0.670919412,HF,,31.91857827,0.670919412,,,,5,,,,,,,,,,,,,,,,,,,test
SN2014A,NGC 5054,PSNJ13165936-1637570,IIP,0.005811,,2,31.91857827,0.670919412,HF,,31.91857827,0.670919412,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2020hvf,NGC 3643,, Ia,,,,31.92852776,0.681445048,HF,,31.92852776,0.681445048,,,,21,,,,,,,,,,,,,,,,,,,test
SN2014ba,NGC 7410,PSNJ22550197-3939345,Ia-91bg,0.005841,,6,31.92976825,0.67313722,HF,,31.92976825,0.67313722,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2021bug,NGC 4533,,,,,,31.94090086,0.665902495,HF,,31.94090086,0.665902495,,,,,,,,,,,,,,,,,,,,,,,
SN2006dd,NGC 1316,,Ia,0.00587,,23,31.94090086,0.666484003,HF,,31.94090086,0.666484003,,,,10,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2019esa,ESO 35-G18,, IIn,,,,31.94829101,0.664382674,HF,,31.94829101,0.664382674,,,,,,,,,,,,,,,,,,,,,,,test
SN2015dd,,PSNJ14102342-4318437,Ib,0.006,MASTERJ141023.42-431843.7,2,31.95443032,0.662893559,HF,,31.95443032,0.662893559,,,,,,,,,,,,,,,,,,,,,,,test
SN2009ip,NGC 7259,,imp-IIn,0.005944,,119,31.96787602,0.660052079,HF,,31.96787602,0.660052079,,,,58,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2021bhd,UGC 8737,,,,,,31.97152862,0.6591547,HF,,31.97152862,0.6591547,,,,,,,,,,,,,,,,,,,,,,,
ASASSN-14jb,,,II,0.006031,,11,31.99932965,0.653107017,HF,,31.99932965,0.653107017,,,,8,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2017erp,NGC 5861,,Ia,0.006174,,6,32.05036961,0.642214159,HF,,32.05036961,0.642214159,,,,8,,,,,,,,,,,,,,,,,,,test
ASASSN-15hf,ESO 375-G41,,Ia,0.006178,,8,32.05154243,0.649688413,HF,,32.05154243,0.649688413,,,,,,,,,,,,,,,,,,,,,,,test
SN2007bm,NGC 3672,,Ia,0.006211,,4,32.0632359,0.639616125,HF,,32.0632359,0.639616125,,,,1,,,ref,,,ref,,,ref,31.54,0.25,Tully_etal_2009,,,,,,,test
SN2021gno,NGC 4165,,,,,,32.07022188,0.638218328,HF,,32.07022188,0.638218328,,,,,,,,,,,,,,,,,,,,,,,
SN2019yz,UGC 9977,, Ic,,,,32.12418141,0.627144621,HF,,32.12418141,0.627144621,,,,,,,,,,,,,,,,,,,,,,,test
SN2017enx,ESO 92-G14,,,0.006398,ASASSN-17hk,6,32.12758053,0.633025714,HF,,32.12758053,0.633025714,,,,,,,,,,,,,,,,,,,,,,,test
SN2012hs,ESO 213-G2,PSNJ09491471-4754456,II,0.006424,,1,32.13661893,0.62474924,HF,,32.13661893,0.62474924,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009kr,NGC 1832,,IIn/L?,0.006468,,4,32.15122656,0.621857452,HF,,32.15122656,0.621857452,,,,7,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014bv,NGC 4386,PSNJ12243098+7532086,Ia,0.005594,,15,32.16,0.49,SBF,SBF_Tonry_etal_2001,31.83600283,0.694709177,,,,15,,,ref,32.16,0.49,SBF_Tonry_etal_2001,,,ref,,,,,,,,,ref,test
SN2015bh,NGC 2770,PSNJ09093496+3307204,LBVgoneSN?,0.006494,iPTF13efv-SNhunt275,33,32.16016728,0.619988375,HF,,32.16016728,0.619988375,,,,14,,,,,,,,,,,,,,,,,,,test
SN2008D,NGC 2770,,Ib,0.006494,,40,32.16016728,0.619988375,HF,,32.16016728,0.619988375,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2007uy,NGC 2770,,Ib ,0.006494,,41,32.16016728,0.619988375,HF,,32.16016728,0.619988375,,,,9,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2017ivu,NGC 5962,,IIP,0.006528,,3,32.17129165,0.617815735,HF,,32.17129165,0.617815735,,,,,,,,,,,,,,,,,,,,,,,test
SN2018lei,NGC 986,, Ic,,,,32.19007326,0.614347801,HF,,32.19007326,0.614347801,,,,,,,,,,,,,,,,,,,,,,,test
SN2019wbg,NGC 4045,,LBV,,,,32.19227222,0.613783879,HF,,32.19227222,0.613783879,,,,,,,,,,,,,,,,,,,,,,,test
ASASSN-15ga,NGC 4866,,Ia-99by,0.006631,,4,32.20541942,0.611349844,HF,,32.20541942,0.611349844,,,,0,,,,,,,,,,,,,,,,,,,test
SN2011am,NGC 4219,,Ib,0.006635,,16,32.20651143,0.611058917,HF,,32.20651143,0.611058917,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2016jag,MCG -01-39-05,,,,,3,32.2282372,0.607084308,HF,,32.2282372,0.607084308,,,,,,,,,,,,,,,,,,,,,,,test
SN2017des,,,,0.007,PS17cke,2,32.2314774,0.606373538,HF,,32.2314774,0.606373538,,,,,,,,,,,,,,,,,,,,,,,test
SN2020jgl,MCG -02-24-27,, Ia,,,,32.24653472,0.60366143,HF,,32.24653472,0.60366143,,,,,,,,,,,,,,,,,,,,,,,test
SN2011at,MCG -02-24-27,,Ia,0.006758,,13,32.24653472,0.60366143,HF,,32.24653472,0.60366143,,,,4,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2005cf,MCG -01-39-03,,Ia,0.00646,,60,32.261,0.104,Cepheid,Cepheids_Riess_etal_2016,32.14898562,0.624095664,,,,7,32.261,0.104,Cepheids_Riess_etal_2016,,,,,,ref,,,,,,,,,ref,test
SN2011eh,NGC 3613,,Ia-91bg,0.006785,,14,32.27316582,0.598693132,HF,,32.27316582,0.598693132,,,,0,,,ref,,,YES,,,ref,,,,,,,,,ref,test
SN2007ax,NGC 2577,,Ia-91bg,0.006861,,12,32.28478082,0.59657551,HF,,32.28478082,0.59657551,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
ASASSN-15oz,HIPASS J1919-33,,II,0.006929,,21,32.30156523,0.594375494,HF,Reynolds_etal_2020,32.30156523,0.594375494,,,,,,,,,,,,,,,,,,,,,,,test
SN2019muj,,,Iax,,,,32.33372042,0.587774924,HF,,32.33372042,0.587774924,,,,,,,,,,,,,,,,,,,,,,,test
SN2012dh,ESO 443-G80,,IIb,0.009355,,11,32.33988938,0.586632752,HF,,32.33988938,0.586632752,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
ASASSN-15so,NGC 3583,,Ia,0.007125,,18,32.36134376,0.583042714,HF,,32.36134376,0.583042714,,,,11,,,,,,,,,,,,,,,,,,,test
SN2005ip,NGC 2906,,IIn,0.007138,,3,32.36540638,0.582339658,HF,Katsuda_etal_2014,32.36540638,0.582339658,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
ASASSN-17fk,,,Ia,0.007,SN2017dhr,1,32.36743485,0.581937794,HF,,32.36743485,0.581937794,,,,,,,,,,,,,,,,,,,,,,,test
SN2010ih,NGC 2325,,Ia,0.007288,,8,32.41059472,0.576676507,HF,,32.41059472,0.576676507,,,,4,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2007ch,NGC 6000,,IIP,0.007315,,1,32.41853068,0.573150192,HF,,32.41853068,0.573150192,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2010hq,UGC 3691,,IIP,0.007348,,2,32.42841,0.571612882,HF,,32.42841,0.571612882,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2017jd,IC 5334,,Ia,0.007368,,3,32.4343161,0.570593264,HF,,32.4343161,0.570593264,,,,,,,,,,,,,,,,,,,,,,,test
SN2017gpn,NGC 1343,,IIb,0.007,MASTEROTJ033744.97+723159.0,3,32.44020617,0.569768066,HF,,32.44020617,0.569768066,,,,,,,,,,,,,,,,,,,,,,,test
SN2019pjs,UGC 11105,, II,,,,32.44803483,0.568422131,HF,,32.44803483,0.568422131,,,,,,,,,,,,,,,,,,,,,,,test
SN2011cj,UGC 9356,,IIP,0.007419,,20,32.44901143,0.568261928,HF,,32.44901143,0.568261928,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2021aai,NGC 2268,,,,,,32.4519386,0.567640278,HF,,32.4519386,0.567640278,,,,,,,,,,,,,,,,,,,,,,,
SN2020adow,KUG 0830+278,, Ic,,,,32.47425011,0.565117982,HF,,32.47425011,0.565117982,,,,,,,,,,,,,,,,,,,,,,,
SN2015dc,,,Ia?,0.007562,MASTERJ103747.94-270507.2,2,32.49059512,0.56199929,HF,,32.49059512,0.56199929,,,,,,,,,,,,,,,,,,,,,,,test
SN2012hr,ESO 121-G26,PSNJ06213846-5942506,Ia,0.007562,,12,32.49059512,0.561445054,HF,,32.49059512,0.561445054,,,,12,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009mg,ESO 121-G26,,IIb,0.007562,,26,32.49059512,0.561445054,HF,,32.49059512,0.561445054,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2008M,ESO 121-G26,,II ,0.007562,,6,32.49059512,0.561445054,HF,,32.49059512,0.561445054,,,,3,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2021mwj,NGC 2935,,,,,,32.49442319,0.560804338,HF,,32.49442319,0.560804338,,,,,,,,,,,,,,,,,,,,,,,
SN2015I,NGC 2357,PSNJ07174570+2320406,Ia,0.0076,,7,32.49824452,0.560174949,HF,,32.49824452,0.560174949,,,,6,,,,,,,,,,,,,,,,,,,test
SN2010bj,NGC 2357,,IIP,0.007589,,3,32.49824452,0.560174949,HF,,32.49824452,0.560174949,,,,1,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009ig,NGC 1015,,Ia,0.00877,,35,32.503,0.0815,Cepheid,Cepheids_Riess_etal_2016,32.81229045,0.515147481,,,,16,32.503,0.0815,Cepheids_Riess_etal_2016,,,ref,,,ref,32.6,0.4,Tully_1998,,,,,,,test
SN2008eb,NGC 6574,,Ic,0.007612,,2,32.50491572,0.559207591,HF,,32.50491572,0.559207591,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2020zgl,MRK 1131,, Ib-pec,,,,32.53421568,0.562976833,HF,,32.53421568,0.562976833,,,,,,,,,,,,,,,,,,,,,,,
SN2020zgl,MRK 1131,, Ib-pec,,,,32.53421568,0.562976833,HF,,32.53421568,0.562976833,,,,,,,,,,,,,,,,,,,,,,,
SN2017fgc,NGC 0474,,Ia,0.008,DLT17bx,26,32.53609249,0.554323044,HF,,32.53609249,0.554323044,,,,,,,,,,,,,,,,,,,,,,,test
SNinNGC2196,,PSNJ06120295-2149353,Ic,0.00775,,6,32.54171322,0.553498666,HF,,32.54171322,0.553498666,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2019ein,NGC 5353,, Ia,,,,32.5454523,0.552808628,HF,,32.5454523,0.552808628,,,,,,,,,,,,,,,,,,,,,,,test
SN2019ein,NGC 5353,, Ia,,,,32.5454523,0.552808628,HF,,32.5454523,0.552808628,,,,,,,,,,,,,,,,,,,,,,,test
SN2018gwo,NGC 4128,, Ib-Ca-rich,,,,32.54638607,0.55566655,HF,,32.54638607,0.55566655,,,,,,,,,,,,,,,,,,,,,,,test
SN2012Z,NGC 1309,,Ia-02cx,0.007125,,18,32.55,0.09,Cepheid,Cepheid_Riess_etal_2009,32.36134376,0.582948726,,,,6,32.55,0.09,Cepheid_Riess_etal_2009,,,ref,,,ref,,,,,,,,,ref,test
SN2016hgm,NGC 493,,II,0.008,,5,32.55756005,0.551015956,HF,,32.55756005,0.551015956,,,,,,,,,,,,,,,,,,,,,,,test
SN2016enk,UGC 9857,,IIP,0.0078,ASASSN-16hy,9,32.55756005,0.551015956,HF,,32.55756005,0.551015956,,,,,,,,,,,,,,,,,,,,,,,test
SN2018isq,NGC 1184,, Ia,,,,32.56127197,0.551838093,HF,,32.56127197,0.551838093,,,,0,,,,,,,,,,,,,,,,,,,test
SN2011cb,IC 5249,,IIb,0.007892,,2,32.58341122,0.547056996,HF,,32.58341122,0.547056996,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2005am,NGC 2811,,Ia,0.0079,,76,32.58524601,0.550134322,HF,,32.58524601,0.550134322,,,,29,,,ref,,,reference,,,ref,,,,,,,,,ref,test
SN2009jf,NGC 7479,,Ib,0.007942,,16,32.59713449,0.544940938,HF,Valenti_etal_2011,32.59713449,0.544940938,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2013cg,NGC 2891,PSNJ09265677-2446596,Ia,0.007952,,12,32.59986877,0.545562672,HF,,32.59986877,0.545562672,,,,5,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2008aq,MCG -02-33-20,,IIb,0.007972,,7,32.60532702,0.543819503,HF,,32.60532702,0.543819503,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2018bsk,,,,,,,32.62071797,0.541846447,HF,,32.62071797,0.541846447,,,,,,,,,,,,,,,,,,,,,,,test
SN2018bsk,,,,,,,32.62071797,0.541846447,HF,,32.62071797,0.541846447,,,,,,,,,,,,,,,,,,,,,,,test
SN2014L,NGC 4254,PSNJ12184868+1424435,Ic,0.008029,SNinM99,2,32.62071797,0.54148398,HF,,32.62071797,0.54148398,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2016gfy,NGC 2276,,II,0.008,iPTF16gdw,9,32.62882217,0.540277377,HF,Singh_etal_2019,32.62882217,0.540277377,,,,4,,,,,,,,,,,,,,,,,,,test
SN2006T,NGC 3054,,IIb,0.00809,,2,32.6377915,0.53914859,HF,Taddia_etal_2018,32.6377915,0.53914859,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2019enr,NGC 2919,, II,,,,32.64315537,0.538429422,HF,,32.64315537,0.538429422,,,,,,,,,,,,,,,,,,,,,,,test
SN2019enr,NGC 2919,, II,,,,32.64315537,0.538429422,HF,,32.64315537,0.538429422,,,,,,,,,,,,,,,,,,,,,,,test
SN2018yu,NGC 1888,,Ia,0.008112,,16,32.64315537,0.53827632,HF,,32.64315537,0.53827632,,,,,,,,,,,,,,,,,,,,,,,test
SN2015an,IC 2367,PSNJ08241502-1846281,IIP,0.008166,,1,32.65739459,0.536162659,HF,,32.65739459,0.536162659,,,,,,,,,,,,,,,,,,,,,,,test
SN2020uxz,NGC 514,, Ia,,,,32.67857985,0.533115828,HF,,32.67857985,0.533115828,,,,10,,,,,,,,,,,,,,,,,,,
SN2020tlf,NGC 5731,,,,,,32.71429996,0.528136343,HF,,32.71429996,0.528136343,,,,,,,,,,,,,,,,,,,,,,,
SN2006bv,UGC 7848,,IIn,0.00838,,13,32.71429996,0.528855435,HF,,32.71429996,0.528855435,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2021foa,IC 863,,,,,,32.71516388,0.528035807,HF,,32.71516388,0.528035807,,,,,,,,,,,,,,,,,,,,,,,
SN2020rte,,,,,,,32.71861615,0.546556963,HF,,32.71861615,0.546556963,,,,,,,,,,,,,,,,,,,,,,,
SN2017gxq,NGC 4964,,Ia,0.008406,,,32.72034022,0.534467243,HF,,32.72034022,0.534467243,,,,,,,,,,,,,,,,,,,,,,,test
SN2020tlf,NGC 5731,, IIn,,,,32.73493985,0.525590137,HF,,32.73493985,0.525590137,,,,,,,,,,,,,,,,,,,,,,,
SN2017bgu,PGC 2201393,,Ib,0.008,ATLAS17bem,6,32.7451867,0.523914454,HF,,32.7451867,0.523914454,,,,,,,,,,,,,,,,,,,,,,,test
SN2020bio,NGC 5371,,,,,,32.75284022,0.522899844,HF,,32.75284022,0.522899844,,,,,,,,,,,,,,,,,,,,,,,test
SN2021jag,NGC 4108,,,,,,32.75623314,0.522425361,HF,,32.75623314,0.522425361,,,,,,,,,,,,,,,,,,,,,,,
SN2019edo,NGC 4162,, II,,,,32.76215804,0.521747332,HF,,32.76215804,0.521747332,,,,,,,,,,,,,,,,,,,,,,,test
SN2019edo_dup,NGC 4162,, II,,,,32.76215804,0.521747332,HF,,32.76215804,0.521747332,,,,,,,,,,,,,,,,,,,,,,,test
PTF10icb,MCG +10-19-01,,Ia,0.008606,,15,32.77143605,0.521968321,HF,,32.77143605,0.521968321,,,,7,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2010bv,ESO 533-G4,,Ia,0.008659,,1,32.78486096,0.518634622,HF,,32.78486096,0.518634622,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2016eiy,ESO 509-IG64,,Ia,0.008663,ASASSN-16hp,15,32.78569727,0.518849602,HF,,32.78569727,0.518849602,,,,0,,,,,,,,,,,,,,,,,,,test
SN2020vg,IC 738,, II,,,,32.79070836,0.524998223,HF,,32.79070836,0.524998223,,,,,,,,,,,,,,,,,,,,,,,
SN2021pfs,NGC 5427,,,,,,32.80318573,0.516234367,HF,,32.80318573,0.516234367,,,,,,,,,,,,,,,,,,,,,,,
SN2020kyg,NGC 5012,,Iax[02cx-like],,,,32.80401501,0.516182929,HF,,32.80401501,0.516182929,,,,,,,,,,,,,,,,,,,,,,,test
SN2013gh,NGC 7183,PSNJ22022184-1855004,Ia,0.0088,,8,32.81724062,0.51446922,HF,,32.81724062,0.51446922,,,,6,,,ref,,,ref,,,ref,,,,,,,,,ref,test
#SN2016ewr,,,CV,,,3,32.84508039,0.510880272,HF,,32.84508039,0.510880272,,,,,,,,,,,,,,,,,,,,,,,test
SN2017gah,NGC 7187,,Ia,0.008906,ASASSN-17kq_ATLAS17jiv,8,32.84589382,0.512234213,HF,,32.84589382,0.512234213,,,,0,,,,,,,,,,,,,,,,,,,test
SN2017jmk,NGC 7541,,II,0.00947,,1,32.86129153,0.508869829,HF,,32.86129153,0.508869829,,,,,,,,,,,,,,,,,,,,,,,test
SN2021qyy,UGC 6711,,,,,,32.87176424,0.507751764,HF,,32.87176424,0.507751764,,,,,,,,,,,,,,,,,,,,,,,
SN2019yvq,NGC 4441,, Ia,,,,32.88777812,0.50550218,HF,,32.88777812,0.50550218,,,,11,,,,,,,,,,,,,,,,,,,test
SN2018pc,UGC 5049,,Ia,0.009,,8,32.88857572,0.505520867,HF,,32.88857572,0.505520867,,,,,,,,,,,,,,,,,,,,,,,test
AT2019eez,,,,,,,32.9028827,0.504393847,HF,,32.9028827,0.504393847,,,,,,,,,,,,,,,,,,,,,,,test
SN2019eez_dup,,,,,,,32.9028827,0.504393847,HF,,32.9028827,0.504393847,,,,,,,,,,,,,,,,,,,,,,,test
SN2013ai,NGC 2207,PSNJ06161835-2122329,IIP,0.009143,,5,32.9028827,0.504393847,HF,,32.9028827,0.504393847,,,,1,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2010jp,A061630-2124,,IIn,0.009143,PTF10aaxi,13,32.9028827,0.504392819,HF,,32.9028827,0.504392819,,,,3,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2016G,NGC 1171,,Ic-BL,0.009,,1,32.90367477,0.503673601,HF,,32.90367477,0.503673601,,,,,,,,,,,,,,,,,,,,,,,test
SN2010ev,NGC 3244,,Ia,0.009211,,15,32.91866955,0.501900223,HF,,32.91866955,0.501900223,,,,4,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009an,NGC 4332,,Ia,0.009233,,13,32.92416795,0.503625489,HF,,32.92416795,0.503625489,,,,7,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2013cs,ESO 576-G17,PSNJ13151481-1757556,Ia,0.00924,LSQ13aiz,12,32.92652015,0.500800657,HF,,32.92652015,0.500800657,,,,8,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2017ahn,NGC 3318,,II,0.009255,DLT17h,8,32.92965246,0.500539444,HF,,32.92965246,0.500539444,,,,,,,,,,,,,,,,,,,,,,,test
SN2013eu,UGC 5609,PSNJ10242231+7836235,Ia,0.009266,,11,32.93199872,0.501190712,HF,,32.93199872,0.501190712,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2016L,UGC A 397,,IIP,0.009297,ASASSN-16al,4,32.93902236,0.49942253,HF,,32.93902236,0.49942253,,,,,,,,,,,,,,,,,,,,,,,test
SN2010F,NGC 3120,,II,0.00931,,21,32.9421367,0.498949968,HF,,32.9421367,0.498949968,,,,6,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2011ei,NGC 6925,,IIb,0.009313,,28,32.94291459,0.498896386,HF,,32.94291459,0.498896386,,,,1,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2007fo,NGC 7714,,Ib,0.009333,,3,32.94757607,0.498296996,HF,,32.94757607,0.498296996,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2021hpr,NGC 3147,,,,,,32.95067817,0.497931176,HF,,32.95067817,0.497931176,,,,,,,,,,,,,,,,,,,,,,,
SN2021do,NGC 3147,,,,,,32.95067817,0.497931176,HF,,32.95067817,0.497931176,,,,,,,,,,,,,,,,,,,,,,,
SN2009Y,NGC 5728,,Ia,0.009353,,36,32.95222756,0.499021556,HF,,32.95222756,0.499021556,,,,9,,,,,,ref,,,ref,31.9,0.55,TF_Springob_2009,,,,,,,test
SN2021fxy,NGC 5018,,,,,,32.96150077,0.49666097,HF,,32.96150077,0.49666097,,,,,,,,,,,,,,,,,,,,,,,
SN2009au,ESO 443-G21,,IIn,0.009404,,1,32.9638129,0.496590419,HF,,32.9638129,0.496590419,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2013E,IC 2532,PSNJ10000552-3414013,Ia,0.009413,,8,32.96612256,0.496374431,HF,,32.96612256,0.496374431,,,,8,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2017cjb,NGC 4779,,II,0.0094,,1,32.97303686,0.495317362,HF,,32.97303686,0.495317362,,,,,,,,,,,,,,,,,,,,,,,test
SN2018dfg,NGC 5468,, II,,,,32.98145789,0.494390222,HF,,32.98145789,0.494390222,,,,,,,,,,,,,,,,,,,,,,,test
SN2009aj,ESO 221-G18,,II,0.009618,,1,33.01256073,0.490987028,HF,,33.01256073,0.490987028,,,,1,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2021mxx,UGC 11380,,,,,,33.02007969,0.490931009,HF,,33.02007969,0.490931009,,,,,,,,,,,,,,,,,,,,,,,
SN2016gsb,ESO 555-G29,,Ia,0.0097,ASASSN-16kz,7,33.02007969,0.490054062,HF,,33.02007969,0.490054062,,,,2,,,,,,,,,,,,,,,,,,,test
SN2017cyy,ESO 91-G15,,Ia,0.0098,SN2017cyyDLT17ar_Gaia17bei,13,33.04841661,0.487091783,HF,,33.04841661,0.487091783,,,,,,,,,,,,,,,,,,,,,,,test
SN2017ejb,NGC 4696,,Ia-91bg-like,0.009867,DLT17bk,13,33.06832837,0.485278212,HF,,33.06832837,0.485278212,,,,,,,,,,,,,,,,,,,,,,,test
SN2007cv,IC 2597,,Ia,0.007562,,21,33.07,0.2,SBF,SBF_Mieske,32.49059512,0.56199929,,,,9,,,ref,33.07,0.2,SBF_Mieske,,,ref,,,,,,,,,ref,test
SN2009bb,NGC 3278,,Ic,0.009877,,6,33.07052955,0.488389404,HF,Pignata_etal_2011,33.07052955,0.488389404,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2017ckq,ESO 437-G56,,Ia,0.01,ATLAS17dfo_Gaia17bhb,5,33.07419325,0.484273224,HF,,33.07419325,0.484273224,,,,,,,,,,,,,,,,,,,,,,,test
SN2010dv,NGC 3903,,?,0.009924,,4,33.08077237,0.483342797,HF,,33.08077237,0.483342797,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2020llx,NGC 7140,, II,,,,33.08587571,0.482747466,HF,,33.08587571,0.482747466,,,,,,,,,,,,,,,,,,,,,,,test
SN2018xx,NGC 4767,,Ia,0.00999,,17,33.09532165,0.481815333,HF,,33.09532165,0.481815333,,,,,,,,,,,,,,,,,,,,,,,test
SN2020zoq,UGC 5760,, II,,,,33.1068913,0.480485988,HF,,33.1068913,0.480485988,,,,,,,,,,,,,,,,,,,,,,,
SN2017iyb,ESO 425-G10,,Ia,0.010108,,16,33.12055066,0.479330115,HF,,33.12055066,0.479330115,,,,,,,,,,,,,,,,,,,,,,,test
SN2018kp,NGC 3367,,Ia,0.010142,,13,33.12770544,0.478437243,HF,,33.12770544,0.478437243,,,,,,,,,,,,,,,,,,,,,,,test
SN2012dn,ESO 462-G16,PSNJ20233626-2816434,Ia-SC,0.010187,,11,33.13768268,0.477363952,HF,Brown_etal_2013,33.13768268,0.477363952,,,,8,,,ref,,,ref,,,ref,,,,,,,,,ref,test
ASASSN-15qh,ESO 534-G024,,II,0.010207,PS15cem&LSQ15bed,15,33.14194465,0.477001758,HF,,33.14194465,0.477001758,,,,,,,,,,,,,,,,,,,,,,,test
SN2015ak,ESO 108-G21,PSNJ22151967-6532534,Ia,0.01037,,10,33.17644113,0.473441327,HF,,33.17644113,0.473441327,,,,0,,,,,,,,,,,,,,,,,,,test
SN2008aw,NGC 4939,,II,0.010374,,9,33.17713946,0.47328088,HF,,33.17713946,0.47328088,,,,6,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2016iyz,IC 2151,,II,0.0104,kait-16ca,9,33.17783757,0.473439846,HF,,33.17783757,0.473439846,,,,,,,,,,,,,,,,,,,,,,,test
